=== Run started  2025-11-09T12:41:09 ===
Args: r:/pythonstuff/addsimtype/addsimtype.py
Log file: logs\addsimtype_2025-11-09_12-41-09.log
Feed index loaded: 1730 (ICAO,version) MSFS entries.
NOOP        | VTSP | v1.0.3 | simType already MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Asia\Thailand\siamflight-airport-vtsp-phuket\manifest.json
WILL_UPDATE | WSSL | v1.0.0 | simType None -> MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Asia\Thailand\siamflight-airport-wssl-seletar\manifest.json
WILL_UPDATE | VTSG | v1.1.0 | simType None -> MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Asia\Thailand\simman-airport-vtsg-krabi\manifest.json
WILL_UPDATE | VTUL | v1.1.0 | simType None -> MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Asia\Thailand\simman-airport-vtul-loei\manifest.json
NOOP        | VTUU | v1.5.0 | simType already MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Asia\Thailand\simman-airport-vtuu-ubon-ratchathani\manifest.json
NO_MATCH    | PACK | v1.4.0 | E:\MFS2020&2024 Addons\Airports\Asia\United Arab Emirates\francevfr-airports-paris-vfr\manifest.json
NOOP        | OMRK | v1.0.0 | simType already MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Asia\United Arab Emirates\hawkskullz-airport-omrk-ras-al-khaimah\manifest.json
NOOP        | OMAA | v1.0.3 | simType already MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Asia\United Arab Emirates\inibuilds-airport-omaa-abu-dhabi\manifest.json
NOOP        | OMSJ | v2.0.1 | simType already MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Asia\United Arab Emirates\mskproductions-airport-omsj-sharjah\manifest.json
NOOP        | OEAB | v1.0.1 | simType already MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Asia\United Arab Emirates\tuwaiqdesigns-airport-oeab-abha\manifest.json
NOOP        | OYAA | v2.0.0 | simType already MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Asia\Yemen\fsxcenery-airport-oyaa-aden\manifest.json
NOOP        | TQPF | v1.9.0 | simType already MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Caribbean\Anguilla\slhsimdesigns-airport-tqpf-clayton-j-lloyd\manifest.json
NOOP        | TAPA | v2.1.0 | simType already MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Caribbean\Antigua and Barbuda\tropicalsim-airport-tapa-v-c-bird\manifest.json
NOOP        | MYEH | v1.0.0 | simType already MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Caribbean\Bahamas\rwy26-airport-myeh-eleuthera\manifest.json
NOOP        | MYCC | v1.1.0 | simType already MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Caribbean\Bahamas\simultech-airport-mycc-cat-cay\manifest.json
NOOP        | MYGF | v1.1.0 | simType already MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Caribbean\Bahamas\wingsim-airport-mygf-grand-bahama\manifest.json
NOOP        | MUCC | v2.0.0 | simType already MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Caribbean\Cuba\fsxcenery-airport-mucc-jardines-del-rey\manifest.json
NOOP        | MUHG | v1.0.0 | simType already MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Caribbean\Cuba\sgs-airport-muhg-holguin\manifest.json
WILL_UPDATE | MDSD | v1.6.4 | simType None -> MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Caribbean\Dominican Republic\bravoairspace-airport-mdsd-las-americas\manifest.json
NOOP        | FSDG | v1.0.0 | simType already MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Caribbean\Dominican Republic\fsdg-airport-mdlr-la-romana\manifest.json
WILL_UPDATE | MDPC | v2.2.0 | simType None -> MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Caribbean\Dominican Republic\tropicalsim-airport-mdpc-punta-cana\manifest.json
NOOP        | TGPY | v1.1.0 | simType already MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Caribbean\Grenada\slhsimdesigns-airport-tgpy-maurice-bishop\manifest.json
NOOP        | TFFA | v1.9.0 | simType already MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Caribbean\Guadeloupe\slhsimdesigns-airport-tffa-la-desirade\manifest.json
NOOP        | TFFF | v2.0.0 | simType already MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Caribbean\Martinique\tropicalsim-airport-tfff-martinique-aime-cesaire\manifest.json
NOOP        | TJCP | v1.9.1 | simType already MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Caribbean\Puerto Rico\slhsimdesigns-airport-tjcp-benjamin-rivera\manifest.json
NOOP        | FSDG | v1.2.0 | simType already MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Caribbean\Saint Lucia\fsdg-airport-tlpc-george-f-l-charles\manifest.json
NOOP        | FSDG | v1.1.0 | simType already MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Caribbean\Saint Lucia\fsdg-airport-tlpl-hewanorra\manifest.json
NOOP        | TVSA | v1.0.7 | simType already MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Caribbean\Saint Vincent\richersimulations-airport-tvsa-argyle\manifest.json
NOOP        | TUPJ | v1.9.1 | simType already MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Caribbean\Virgin Islands\slhsimdesigns-airport-tupj-terrance\manifest.json
NOOP        | MGMM | v1.0.0 | simType already MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Central America\Belize\fsxcenery-airport-mgmm-mundo-maya\manifest.json
WILL_UPDATE | MZBZ | v2.2.0 | simType None -> MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Central America\Belize\fsxcenery-airport-mzbz-philip-s-w-goldson\manifest.json
NOOP        | MPSM | v1.0.3 | simType already MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Central America\Panama\teikofstudio-airport-mpsm-scarlett-martinez\manifest.json
NOOP        | LAKU | v1.0.0 | simType already MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Europe\Albania\mxidesign-airport-laku-kukes\manifest.json
NO_MATCH    | LATI | v1.2.0 | E:\MFS2020&2024 Addons\Airports\Europe\Albania\slv-airport-lati-tirana\manifest.json
NOOP        | LOWS | v1.2.1 | simType already MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Europe\Austria\digitaldesign-airport-lows-salzburg\manifest.json
NOOP        | ORBX | v1.2.0 | simType already MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Europe\Austria\orbx-airport-lowi-innsbruck\manifest.json
NOOP        | LOWS | v1.2.0 | simType already MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Europe\Austria\rdpresets-airport-lows-salzburg\manifest.json
WILL_UPDATE | UMMS | v1.0.0 | simType None -> MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Europe\Belarus\amsim-airport-umms-minsk\manifest.json
NOOP        | EBBR | v1.0.5 | simType already MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Europe\Belgium\aerosoft-airport-ebbr-brussels\manifest.json
NOOP        | EBLG | v1.4.2 | simType already MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Europe\Belgium\mmsimulations-airport-eblg-liege\manifest.json
NOOP        | LQSA | v1.1.1 | simType already MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Europe\Bosnia and Herzegovina\kisssim-airport-lqsa-sarajevo\manifest.json
NOOP        | ORBX | v1.0.0 | simType already MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Europe\Bosnia and Herzegovina\orbx-airport-lqbk-banja-luka\manifest.json
NOOP        | LBBG | v1.6.0 | simType already MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Europe\Bulgaria\agsim-airport-lbbg-burgas\manifest.json
NOOP        | LBWN | v1.2.0 | simType already MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Europe\Bulgaria\agsim-airport-lbwn-varna\manifest.json
NOOP        | LBPD | v1.1.0 | simType already MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Europe\Bulgaria\bgsim-airport-lbpd-plovdiv\manifest.json
NO_MATCH    | ???? | v1.6.0 | E:\MFS2020&2024 Addons\Airports\Europe\Bulgaria\agsim-airport-lbbg-burgas\Extras\agsim-livery-dc3-balkan\manifest.json
NOOP        | LDZA | v2.5.3 | simType already MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Europe\Croatia\aerosoft-airport-ldza-zagreb\manifest.json
NOOP        | LDDU | v1.0.1 | simType already MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Europe\Croatia\inibuilds-airport-lddu-dubrovnik\manifest.json
NOOP        | ORBX | v1.0.0 | simType already MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Europe\Croatia\orbx-airport-ldzd-zadar  Croatia\manifest.json
NOOP        | LCLK | v1.3.0 | simType already MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Europe\Cyprus\justsim-airport-lclk-larnaca\manifest.json
NOOP        | LKMT | v1.2.0 | simType already MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Europe\Czech\fps-airport-lkmt-ostrava\manifest.json
NOOP        | LKPD | v1.3.0 | simType already MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Europe\Czech\fps-airport-lkpd-pardubice\manifest.json
NOOP        | LKTB | v1.4.0 | simType already MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Europe\Czech Republic\aerosoft-airport-lktb-brno\manifest.json
NOOP        | EKRN | v1.5.2 | simType already MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Europe\Denmark\simnord-airport-ekrn-bornholm\manifest.json
WILL_UPDATE | EKVG | v1.1.0 | simType None -> MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Europe\Denmark\Faroe Islands\mkstudios-airport-ekvg-vagar\manifest.json
NOOP        | EFKI | v1.0.5 | simType already MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Europe\Finland\attben-airport-efki-kajaani\manifest.json
NOOP        | EFKS | v1.0.2 | simType already MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Europe\Finland\flyxsim-airport-efks-kuusamo\manifest.json
NOOP        | EFHK | v1.1.2 | simType already MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Europe\Finland\mkstudios-airport-efhk-helsinki-vantaa\manifest.json
NOOP        | EFIV | v1.3.0 | simType already MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Europe\Finland\mmsimulations-airport-efiv-ivalo\manifest.json
NOOP        | EFOU | v1.2.0 | simType already MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Europe\Finland\mmsimulations-airport-efou-oulu\manifest.json
NOOP        | EFTP | v1.0.0 | simType already MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Europe\Finland\therudolf-airport-eftp-tampere\manifest.json
NOOP        | LFAC | v1.1.0 | simType already MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Europe\France\agsim-airport-lfac-calais-dunkerque\manifest.json
NOOP        | LFBH | v1.7.0 | simType already MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Europe\France\bmw-airport-lfbh-la-rochelle\manifest.json
NOOP        | LFML | v2.1.1 | simType already MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Europe\France\bmw-airport-lfml-marseille\manifest.json
NOOP        | LFMP | v2.0.0 | simType already MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Europe\France\bmw-airport-lfmp-perpignan\manifest.json
NOOP        | LFLL | v1.2.1 | simType already MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Europe\France\digitaldesign-airport-lfll-lyon\manifest.json
NOOP        | LFBO | v1.1.0 | simType already MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Europe\France\flightbeam-airport-lfbo-toulouse\manifest.json
NOOP        | LFMD | v1.3.0 | simType already MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Europe\France\flydesign-airport-lfmd-cannes-mandelieu\manifest.json
NOOP        | LFLB | v1.3.0 | simType already MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Europe\France\francevfr-airport-lflb-chambery\manifest.json
WILL_UPDATE | LFLC | v1.4.1 | simType None -> MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Europe\France\francevfr-airport-lflc-clermont-ferrand\manifest.json
WILL_UPDATE | LFMT | v1.3.3 | simType None -> MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Europe\France\francevfr-airport-lfmt-montpellier-mediterranee\manifest.json
WILL_UPDATE | LFOB | v1.1.0 | simType None -> MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Europe\France\francevfr-airport-lfob-beauvais\manifest.json
WILL_UPDATE | LFRB | v1.3.3 | simType None -> MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Europe\France\francevfr-airport-lfrb-brest-bretagne\manifest.json
NOOP        | LFRK | v1.1.0 | simType already MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Europe\France\francevfr-airport-lfrk-carpiquet\manifest.json
NOOP        | LFRN | v1.3.1 | simType already MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Europe\France\francevfr-airport-lfrn-rennes\manifest.json
WILL_UPDATE | LFST | v1.3.3 | simType None -> MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Europe\France\francevfr-airport-lfst-strasbourg\manifest.json
NOOP        | FSDG | v1.3.0 | simType already MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Europe\France\fsdg-airport-fmcz-dzaoudzi-pamandzi\manifest.json
NOOP        | LFSB | v1.4.0 | simType already MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Europe\France\fsdreamteam-airport-lfsb-basel\manifest.json
NOOP        | LFKC | v1.6.0 | simType already MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Europe\France\fsx3d-airport-lfkc-calvi-sainte-catherine\manifest.json
NOOP        | LFKF | v1.5.0 | simType already MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Europe\France\fsx3d-airport-lfkf-figari\manifest.json
NOOP        | LFKT | v1.0.0 | simType already MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Europe\France\fsx3d-airport-lfkt-corte\manifest.json
NOOP        | LFNC | v1.1.0 | simType already MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Europe\France\fsx3d-airport-lfnc-saint-crepin\manifest.json
NOOP        | LFPO | v1.5.0 | simType already MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Europe\France\jetstream-airport-lfpo-paris-orly\manifest.json
NOOP        | LFRS | v2.1.0 | simType already MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Europe\France\jetstream-airport-lfrs-nantes-atlantique\manifest.json
NOOP        | LFHM | v1.2.0 | simType already MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Europe\France\llh-airport-lfhm-megeve\manifest.json
NOOP        | LFLE | v1.1.0 | simType already MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Europe\France\llh-airport-lfle-challes-les-eaux\manifest.json
NOOP        | LFLG | v1.1.0 | simType already MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Europe\France\llh-airport-lflg-grenoble\manifest.json
NOOP        | LFLI | v1.1.0 | simType already MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Europe\France\llh-airport-lfli-annemasse\manifest.json
NOOP        | LFLJ | v2.0.0 | simType already MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Europe\France\llh-airport-lflj-courchevel\manifest.json
NOOP        | LFCR | v1.0.4 | simType already MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Europe\France\lmtsim-airport-lfcr-rodez\manifest.json
NOOP        | LFMA | v1.0.10 | simType already MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Europe\France\lmtsim-airport-lfma-aix-en-provence\manifest.json
NOOP        | LFMV | v1.0.10 | simType already MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Europe\France\lmtsim-airport-lfmv-avignon\manifest.json
WILL_UPDATE | LFBP | v2.1.2 | simType None -> MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Europe\France\lndesign-airport-lfbp-pau-pyrenees\manifest.json
NOOP        | ORBX | v1.1.0 | simType already MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Europe\France\orbx-airport-lfkb-bastia-poretta\manifest.json
NOOP        | ORBX | v1.0.2 | simType already MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Europe\France\orbx-airport-lfkx-meribel\manifest.json
NO_MATCH    | LFBD | v2.1.0 | E:\MFS2020&2024 Addons\Airports\Europe\France\pilotexperiencesim-airport-lfbd-bordeaux-merignac\manifest.json
NO_MATCH    | LFBZ | v2.1.0 | E:\MFS2020&2024 Addons\Airports\Europe\France\pilotexperiencesim-airport-lfbz-biarritz-pays-basque\manifest.json
NOOP        | LFKO | v1.1.0 | simType already MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Europe\France\pilotexperiencesim-airport-lfko-propriano\manifest.json
NO_MATCH    | LFMT | v2.1.0 | E:\MFS2020&2024 Addons\Airports\Europe\France\pilotexperiencesim-airport-lfmt-montpellier-mediterranee\manifest.json
NO_MATCH    | LFRB | v1.1.0 | E:\MFS2020&2024 Addons\Airports\Europe\France\pilotexperiencesim-airport-lfrb-brest-bretagne\manifest.json
NO_MATCH    | SKDS | v2.0.1 | E:\MFS2020&2024 Addons\Airports\Europe\France\skds-airport-lfqi-cambrai-epinoy\manifest.json
NOOP        | SOCA | v1.1.1 | simType already MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Europe\France\skyadditions-airport-soca-cayenne\manifest.json
NOOP        | LFMK | v1.3.0 | simType already MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Europe\France\supersonic-airport-lfmk-carcassonne\manifest.json
WILL_UPDATE | EDDF | v1.1.1 | simType None -> MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Europe\Germany\aerosoft-airport-eddf-frankfurt\manifest.json
NOOP        | EDDK | v1.1.1 | simType already MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Europe\Germany\aerosoft-airport-eddk-cologne-bonn\manifest.json
NOOP        | EDDN | v1.1.0 | simType already MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Europe\Germany\aerosoft-airport-eddn-nuernberg\manifest.json
WILL_UPDATE | EDLW | v1.0.1 | simType None -> MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Europe\Germany\aerosoft-airport-edlw-dortmund\manifest.json
NOOP        | EDXB | v1.0.1 | simType already MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Europe\Germany\aerosoft-airport-edxb-heide-buesum\manifest.json
NOOP        | EDDE | v1.0.1 | simType already MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Europe\Germany\arima-airport-edde-erfurt\manifest.json
NOOP        | EDWS | v1.1.0 | simType already MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Europe\Germany\aviationsimdesign-airport-edws-norden-norddeich\manifest.json
WILL_UPDATE | EDDP | v1.3.7 | simType None -> MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Europe\Germany\digitaldesign-airport-eddp-leipzig-halle\manifest.json
WILL_UPDATE | EDDR | v1.5.0 | simType None -> MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Europe\Germany\fredsairports-airport-eddr-saarbruecken\manifest.json
WILL_UPDATE | EDNL | v1.2.0 | simType None -> MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Europe\Germany\fredsairports-airport-ednl-leutkirch\manifest.json
NOOP        | FSDG | v1.2.0 | simType already MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Europe\Germany\fsdg-airport-eddw-bremen\manifest.json
WILL_UPDATE | FSDG | v1.4.0 | simType None -> MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Europe\Germany\fsdg-airport-edxw-sylt\manifest.json
WILL_UPDATE | FSDG | v1.0.19 | simType None -> MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Europe\Germany\fsdg-landmarks-germany-aa\manifest.json
WILL_UPDATE | FSDG | v1.12.18 | simType None -> MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Europe\Germany\fsdg-landmarks-germany-baden-wuerttemberg\manifest.json
WILL_UPDATE | FSDG | v1.2.0 | simType None -> MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Europe\Germany\fsdg-landmarks-germany-bayern\manifest.json
WILL_UPDATE | FSDG | v1.0.18 | simType None -> MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Europe\Germany\fsdg-landmarks-germany-berlin-brandenburg\manifest.json
WILL_UPDATE | FSDG | v1.6.18 | simType None -> MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Europe\Germany\fsdg-landmarks-germany-bremen\manifest.json
WILL_UPDATE | FSDG | v1.5.18 | simType None -> MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Europe\Germany\fsdg-landmarks-germany-hamburg\manifest.json
WILL_UPDATE | FSDG | v1.7.0 | simType None -> MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Europe\Germany\fsdg-landmarks-germany-hessen\manifest.json
WILL_UPDATE | FSDG | v1.6.18 | simType None -> MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Europe\Germany\fsdg-landmarks-germany-niedersachsen\manifest.json
WILL_UPDATE | FSDG | v1.5.18 | simType None -> MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Europe\Germany\fsdg-landmarks-germany-schleswig-holstein\manifest.json
WILL_UPDATE | FSDG | v1.7.0 | simType None -> MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Europe\Germany\fsdg-landmarks-germany-thueringen\manifest.json
NOOP        | EDDL | v1.0.2 | simType already MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Europe\Germany\mkstudios-airport-eddl-dusseldorf\manifest.json
NOOP        | EDDG | v1.0.5 | simType already MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Europe\Germany\mmsimulations-airport-eddg-munster\manifest.json
WILL_UPDATE | EDFH | v1.0.2 | simType None -> MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Europe\Germany\mmsimulations-airport-edfh-hahn\manifest.json
NOOP        | EDDS | v1.3.1 | simType already MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Europe\Germany\rdpresets-airport-edds-stuttgart\manifest.json
NOOP        | EDLV | v1.0.2 | simType already MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Europe\Germany\simpixel-airport-edlv-weeze\manifest.json
NOOP        | EDDH | v1.0.3 | simType already MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Europe\Germany\simwings-eddh\manifest.json
NOOP        | LGAV | v1.7.0 | simType already MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Europe\Greece\flytampa-airport-lgav-athens\manifest.json
NOOP        | FSDG | v1.1.0 | simType already MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Europe\Greece\fsdg-airport-lgkf-kefalonia\manifest.json
NOOP        | LGHI | v1.0.4 | simType already MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Europe\Greece\inibuilds-airport-lghi-chios\manifest.json
WILL_UPDATE | LGKY | v1.1.1 | simType None -> MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Europe\Greece\ironsim-airport-lgky-kalymnos\manifest.json
NOOP        | LGKC | v1.0.0 | simType already MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Europe\Greece\ks-airport-lgkc-kythira\manifest.json
WILL_UPDATE | LGKV | v1.0.0 | simType None -> MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Europe\Greece\mmsimulations-airport-lgkv-kavala\manifest.json
NOOP        | LGSM | v1.0.1 | simType already MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Europe\Greece\mmsimulations-airport-lgsm-samos\manifest.json
WILL_UPDATE | LGKP | v1.0.0 | simType None -> MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Europe\Greece\mxidesign-airport-lgkp-karpathos\manifest.json
NOOP        | LGMT | v2.0.0 | simType already MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Europe\Greece\mxidesign-airport-lgmt-mytilene\manifest.json
NOOP        | LGPZ | v1.0.0 | simType already MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Europe\Greece\mxidesign-airport-lgpz-aktion\manifest.json
NOOP        | ORBX | v1.1.0 | simType already MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Europe\Greece\orbx-airport-lgsk-skiathos\manifest.json
NOOP        | LGLE | v1.4.0 | simType already MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Europe\Greece\pongratzpagel-airport-lgle-leros\manifest.json
WILL_UPDATE | LHBP | v2.3.3 | simType None -> MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Europe\Hungary\lhsimulations-airport-lhbp-budapest\manifest.json
NOOP        | BIKF | v2.0.2 | simType already MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Europe\Iceland\mkstudios-airport-bikf-keflavik\manifest.json
NOOP        | BIAR | v1.0.4 | simType already MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Europe\Iceland\stsimulations-airport-biar-akureyri\manifest.json
WILL_UPDATE | EIKN | v1.0.1 | simType None -> MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Europe\Ireland\flyxsimulations-airport-eikn-connaught\manifest.json
WILL_UPDATE | EICK | v1.4.0 | simType None -> MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Europe\Ireland\mkstudios-airport-eick-cork\manifest.json
WILL_UPDATE | EIDW | v2.3.3 | simType None -> MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Europe\Ireland\mkstudios-airport-eidw-dublin\manifest.json
WILL_UPDATE | EINN | v1.3.0 | simType None -> MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Europe\Ireland\mkstudios-airport-einn-shannon\manifest.json
NOOP        | LIMC | v1.0.2 | simType already MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Europe\Italy\aerosoft-airport-limc-milan\manifest.json
NOOP        | LIBC | v1.0.0 | simType already MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Europe\Italy\barellimsfsaddon-airport-libc-crotone\manifest.json
WILL_UPDATE | LIBF | v1.1.0 | simType None -> MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Europe\Italy\barellimsfsaddon-airport-libf-foggia\manifest.json
NOOP        | LICT | v1.0.0 | simType already MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Europe\Italy\barellimsfsaddon-airport-lict-trapani\manifest.json
NOOP        | LIMC | v1.0.0 | simType already MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Europe\Italy\barellimsfsaddon-airport-limc-milan-malpensa\manifest.json
NOOP        | LIMF | v1.3.2 | simType already MSFS 2020/2024 | E:\MFS2020&2024 Addons\Airports\Europe\Italy\barellimsfsaddon-airport-limf-turin\manifest.json
