=== Run started  2025-11-09T12:52:54 ===
NO_MATCH    | LKTB | v1.5.0 | E:\MFS2020 Addons\Airports\Europe\Czech Republic\aerosoft-airport-lktb-brno\manifest.json
NOOP        | LKPR | v1.0.4 | simType already MSFS 2020/2024 | E:\MFS2020 Addons\Airports\Europe\Czech Republic\tailstrikedesigns-airport-lkpr-prague\manifest.json
WILL_MOVE   | LKPR | v1.0.4 | E:\MFS2020 Addons\Airports\Europe\Czech Republic\tailstrikedesigns-airport-lkpr-prague -> E:\MFS2020&2024 Addons\Airports\Europe\Czech Republic\tailstrikedesigns-airport-lkpr-prague
NO_MATCH    | EKSV | v1.0.0 | E:\MFS2020 Addons\Airports\Europe\Denmark\4simmers-airport-eksv-skive\manifest.json
NO_MATCH    | EKCH | v1.6.0 | E:\MFS2020 Addons\Airports\Europe\Denmark\flytampa-airport-ekch-copenhagen-kastrup\manifest.json
NOOP        | EKEB | v2.0.0 | simType already MSFS 2020/2024 | E:\MFS2020 Addons\Airports\Europe\Denmark\onfinalstudio-airport-ekeb-esbjerg\manifest.json
WILL_MOVE   | EKEB | v2.0.0 | E:\MFS2020 Addons\Airports\Europe\Denmark\onfinalstudio-airport-ekeb-esbjerg -> E:\MFS2020&2024 Addons\Airports\Europe\Denmark\onfinalstudio-airport-ekeb-esbjerg
NO_MATCH    | ???? | v1.0.1 | E:\MFS2020 Addons\Airports\Europe\Denmark\simnord-airport-ek76-tunoe\manifest.json
NO_MATCH    | EKAH | v1.1.0 | E:\MFS2020 Addons\Airports\Europe\Denmark\simnord-airport-ekah-aarhus\manifest.json
NO_MATCH    | EKBI | v1.7.0 | E:\MFS2020 Addons\Airports\Europe\Denmark\simnord-airport-ekbi-billund\manifest.json
NO_MATCH    | EKEL | v1.1.0 | E:\MFS2020 Addons\Airports\Europe\Denmark\simnord-airport-ekel-endelave\manifest.json
NO_MATCH    | EKHG | v1.0.0 | E:\MFS2020 Addons\Airports\Europe\Denmark\simnord-airport-ekhg-herning\manifest.json
NO_MATCH    | EKSA | v1.0.0 | E:\MFS2020 Addons\Airports\Europe\Denmark\simnord-airport-eksa-saeby\manifest.json
NOOP        | EKSB | v1.1.0 | simType already MSFS 2020/2024 | E:\MFS2020 Addons\Airports\Europe\Denmark\simnord-airport-eksb-sonderborg\manifest.json
WILL_MOVE   | EKSB | v1.1.0 | E:\MFS2020 Addons\Airports\Europe\Denmark\simnord-airport-eksb-sonderborg -> E:\MFS2020&2024 Addons\Airports\Europe\Denmark\simnord-airport-eksb-sonderborg
NOOP        | EKSN | v1.0.0 | simType already MSFS 2020/2024 | E:\MFS2020 Addons\Airports\Europe\Denmark\simnord-airport-eksn-sindal\manifest.json
WILL_MOVE   | EKSN | v1.0.0 | E:\MFS2020 Addons\Airports\Europe\Denmark\simnord-airport-eksn-sindal -> E:\MFS2020&2024 Addons\Airports\Europe\Denmark\simnord-airport-eksn-sindal
NO_MATCH    | EKSS | v1.1.0 | E:\MFS2020 Addons\Airports\Europe\Denmark\simnord-airport-ekss-samsoe\manifest.json
NO_MATCH    | EKYT | v1.7.0 | E:\MFS2020 Addons\Airports\Europe\Denmark\simnord-airport-ekyt-aalborg\manifest.json
NOOP        | EETN | v1.2.0 | simType already MSFS 2020/2024 | E:\MFS2020 Addons\Airports\Europe\Estonia\drzewieckidesign-airport-eetn-tallinn\manifest.json
WILL_MOVE   | EETN | v1.2.0 | E:\MFS2020 Addons\Airports\Europe\Estonia\drzewieckidesign-airport-eetn-tallinn -> E:\MFS2020&2024 Addons\Airports\Europe\Estonia\drzewieckidesign-airport-eetn-tallinn
NOOP        | EFRO | v1.1.0 | simType already MSFS 2020/2024 | E:\MFS2020 Addons\Airports\Europe\Finland\mkstudios-airport-efro-rovaniemi\manifest.json
WILL_MOVE   | EFRO | v1.1.0 | E:\MFS2020 Addons\Airports\Europe\Finland\mkstudios-airport-efro-rovaniemi -> E:\MFS2020&2024 Addons\Airports\Europe\Finland\mkstudios-airport-efro-rovaniemi
NOOP        | EFTU | v1.0.0 | simType already MSFS 2020/2024 | E:\MFS2020 Addons\Airports\Europe\Finland\mmsimulations-airport-eftu-turku\manifest.json
WILL_MOVE   | EFTU | v1.0.0 | E:\MFS2020 Addons\Airports\Europe\Finland\mmsimulations-airport-eftu-turku -> E:\MFS2020&2024 Addons\Airports\Europe\Finland\mmsimulations-airport-eftu-turku
NOOP        | LFTZ | v1.1.0 | simType already MSFS 2020/2024 | E:\MFS2020 Addons\Airports\Europe\France\aerosoft-airport-lftz-st-tropez\manifest.json
WILL_MOVE   | LFTZ | v1.1.0 | E:\MFS2020 Addons\Airports\Europe\France\aerosoft-airport-lftz-st-tropez -> E:\MFS2020&2024 Addons\Airports\Europe\France\aerosoft-airport-lftz-st-tropez
NOOP        | LFOU | v1.2.1 | simType already MSFS 2020/2024 | E:\MFS2020 Addons\Airports\Europe\France\azurpoly-airport-lfou-cholet\manifest.json
WILL_MOVE   | LFOU | v1.2.1 | E:\MFS2020 Addons\Airports\Europe\France\azurpoly-airport-lfou-cholet -> E:\MFS2020&2024 Addons\Airports\Europe\France\azurpoly-airport-lfou-cholet
NO_MATCH    | LFHU | v1.0.6 | E:\MFS2020 Addons\Airports\Europe\France\bkangles-airport-lfhu-alpe-dhuez\manifest.json
NOOP        | LFQA | v1.0.0 | simType already MSFS 2020/2024 | E:\MFS2020 Addons\Airports\Europe\France\flyhigh-airport-lfqa-reims\manifest.json
WILL_MOVE   | LFQA | v1.0.0 | E:\MFS2020 Addons\Airports\Europe\France\flyhigh-airport-lfqa-reims -> E:\MFS2020&2024 Addons\Airports\Europe\France\flyhigh-airport-lfqa-reims
NO_MATCH    | LFHA | v1.0.0 | E:\MFS2020 Addons\Airports\Europe\France\flyndrive4d-airport-lfha-issoire\manifest.json
NO_MATCH    | LFHA | v1.0.0 | E:\MFS2020 Addons\Airports\Europe\France\flyndrive4d-airport-lfha-issoire-cervolix\manifest.json
NOOP        | LFBT | v1.0.0 | simType already MSFS 2020/2024 | E:\MFS2020 Addons\Airports\Europe\France\francevfr-airport-lfbt-tarbes-lourdes\manifest.json
WILL_MOVE   | LFBT | v1.0.0 | E:\MFS2020 Addons\Airports\Europe\France\francevfr-airport-lfbt-tarbes-lourdes -> E:\MFS2020&2024 Addons\Airports\Europe\France\francevfr-airport-lfbt-tarbes-lourdes
NOOP        | LFJL | v1.0.0 | simType already MSFS 2020/2024 | E:\MFS2020 Addons\Airports\Europe\France\francevfr-airport-lfjl-metz-nancy\manifest.json
WILL_MOVE   | LFJL | v1.0.0 | E:\MFS2020 Addons\Airports\Europe\France\francevfr-airport-lfjl-metz-nancy -> E:\MFS2020&2024 Addons\Airports\Europe\France\francevfr-airport-lfjl-metz-nancy
NOOP        | LFSB | v1.0.0 | simType already MSFS 2020/2024 | E:\MFS2020 Addons\Airports\Europe\France\francevfr-airport-lfsb-basel\manifest.json
WILL_MOVE   | LFSB | v1.0.0 | E:\MFS2020 Addons\Airports\Europe\France\francevfr-airport-lfsb-basel -> E:\MFS2020&2024 Addons\Airports\Europe\France\francevfr-airport-lfsb-basel
NO_MATCH    | WEST | v1.2.2 | E:\MFS2020 Addons\Airports\Europe\France\francevfr-airports-north-west-vfr-bonus\manifest.json
NO_MATCH    | ???? | v1.3.0 | E:\MFS2020 Addons\Airports\Europe\France\francevfr-airports-paris-vfr\manifest.json
NO_MATCH    | EAST | v1.4.0 | E:\MFS2020 Addons\Airports\Europe\France\francevfr-airports-south-east-vfr\manifest.json
NO_MATCH    | WEST | v1.1.0 | E:\MFS2020 Addons\Airports\Europe\France\francevfr-airports-south-west-vfr\manifest.json
NOOP        | LFEQ | v1.1.1 | simType already MSFS 2020/2024 | E:\MFS2020 Addons\Airports\Europe\France\fsdreamteam-airport-lfeq-quiberon\manifest.json
WILL_MOVE   | LFEQ | v1.1.1 | E:\MFS2020 Addons\Airports\Europe\France\fsdreamteam-airport-lfeq-quiberon -> E:\MFS2020&2024 Addons\Airports\Europe\France\fsdreamteam-airport-lfeq-quiberon
NOOP        | LFGM | v1.0.0 | simType already MSFS 2020/2024 | E:\MFS2020 Addons\Airports\Europe\France\fsx3d-airport-lfgm-montceau-les-mines\manifest.json
WILL_MOVE   | LFGM | v1.0.0 | E:\MFS2020 Addons\Airports\Europe\France\fsx3d-airport-lfgm-montceau-les-mines -> E:\MFS2020&2024 Addons\Airports\Europe\France\fsx3d-airport-lfgm-montceau-les-mines
NOOP        | LFNA | v1.1.0 | simType already MSFS 2020/2024 | E:\MFS2020 Addons\Airports\Europe\France\fsx3d-airport-lfna-gap-tallard\manifest.json
WILL_MOVE   | LFNA | v1.1.0 | E:\MFS2020 Addons\Airports\Europe\France\fsx3d-airport-lfna-gap-tallard -> E:\MFS2020&2024 Addons\Airports\Europe\France\fsx3d-airport-lfna-gap-tallard
NOOP        | LFSL | v1.0.0 | simType already MSFS 2020/2024 | E:\MFS2020 Addons\Airports\Europe\France\heavendesigns-airport-lfsl-brive-souillac\manifest.json
WILL_MOVE   | LFSL | v1.0.0 | E:\MFS2020 Addons\Airports\Europe\France\heavendesigns-airport-lfsl-brive-souillac -> E:\MFS2020&2024 Addons\Airports\Europe\France\heavendesigns-airport-lfsl-brive-souillac
NO_MATCH    | LFMN | v2.2.0 | E:\MFS2020 Addons\Airports\Europe\France\justsim-airport-lfmn-nice-cote-d-azur\manifest.json
NO_MATCH    | LFBN | v1.0.0 | E:\MFS2020 Addons\Airports\Europe\France\LFBN - tblfscenery-airport-lfbn-niort\manifest.json
NO_MATCH    | LFLB | v0.1.0 | E:\MFS2020 Addons\Airports\Europe\France\LFLB - Chambery (alphabiceps)\manifest.json
NO_MATCH    | LFOB | v1.0.0 | E:\MFS2020 Addons\Airports\Europe\France\LFOB - francevfr-airport-lfob-beauvais\manifest.json
NOOP        | LFPL | v1.0.0 | simType already MSFS 2020/2024 | E:\MFS2020 Addons\Airports\Europe\France\LFPL - flyhigh-airport-lfpl-lognes-emerainville\manifest.json
WILL_MOVE   | LFPL | v1.0.0 | E:\MFS2020 Addons\Airports\Europe\France\LFPL - flyhigh-airport-lfpl-lognes-emerainville -> E:\MFS2020&2024 Addons\Airports\Europe\France\LFPL - flyhigh-airport-lfpl-lognes-emerainville
NO_MATCH    | LFRI | v1.0.0 | E:\MFS2020 Addons\Airports\Europe\France\LFRI - tblfscenery-airport-lfri-les-ajoncs\manifest.json
NOOP        | LFGA | v1.0.0 | simType already MSFS 2020/2024 | E:\MFS2020 Addons\Airports\Europe\France\llh-airport-lfga-colmar\manifest.json
WILL_MOVE   | LFGA | v1.0.0 | E:\MFS2020 Addons\Airports\Europe\France\llh-airport-lfga-colmar -> E:\MFS2020&2024 Addons\Airports\Europe\France\llh-airport-lfga-colmar
NOOP        | LFLP | v1.1.0 | simType already MSFS 2020/2024 | E:\MFS2020 Addons\Airports\Europe\France\llh-airport-lflp-annecy\manifest.json
WILL_MOVE   | LFLP | v1.1.0 | E:\MFS2020 Addons\Airports\Europe\France\llh-airport-lflp-annecy -> E:\MFS2020&2024 Addons\Airports\Europe\France\llh-airport-lflp-annecy
NOOP        | DZDB | v1.1.0 | simType already MSFS 2020/2024 | E:\MFS2020 Addons\Airports\Europe\France\llh-heliport-dzdb-chamonix\manifest.json
WILL_MOVE   | DZDB | v1.1.0 | E:\MFS2020 Addons\Airports\Europe\France\llh-heliport-dzdb-chamonix -> E:\MFS2020&2024 Addons\Airports\Europe\France\llh-heliport-dzdb-chamonix
NOOP        | LFIP | v1.1.0 | simType already MSFS 2020/2024 | E:\MFS2020 Addons\Airports\Europe\France\llhcreations-airport-lfip-peyresourde\manifest.json
WILL_MOVE   | LFIP | v1.1.0 | E:\MFS2020 Addons\Airports\Europe\France\llhcreations-airport-lfip-peyresourde -> E:\MFS2020&2024 Addons\Airports\Europe\France\llhcreations-airport-lfip-peyresourde
NO_MATCH    | LFBR | v1.0.3 | E:\MFS2020 Addons\Airports\Europe\France\lmtsim-airport-lfbr-muret-lherm\manifest.json
NOOP        | LFBP | v2.0.1 | simType already MSFS 2020/2024 | E:\MFS2020 Addons\Airports\Europe\France\lndesign-airport-lfbp-pau-pyrenees\manifest.json
WILL_SKIP_EXIST | LFBP | v2.0.1 | dest exists | E:\MFS2020&2024 Addons\Airports\Europe\France\lndesign-airport-lfbp-pau-pyrenees
NOOP        | LFRG | v1.0.0 | simType already MSFS 2020/2024 | E:\MFS2020 Addons\Airports\Europe\France\mxidesign-airport-lfrg-deauville\manifest.json
WILL_MOVE   | LFRG | v1.0.0 | E:\MFS2020 Addons\Airports\Europe\France\mxidesign-airport-lfrg-deauville -> E:\MFS2020&2024 Addons\Airports\Europe\France\mxidesign-airport-lfrg-deauville
NO_MATCH    | LFKJ | v1.3.0 | E:\MFS2020 Addons\Airports\Europe\France\pilotexperiencesim-airport-lfkj-ajaccio\manifest.json
NO_MATCH    | LFTZ | v1.4.0 | E:\MFS2020 Addons\Airports\Europe\France\pilotexperiencesim-airport-lftz-st-tropez\manifest.json
NOOP        | LFLY | v0.2.0 | simType already MSFS 2020/2024 | E:\MFS2020 Addons\Airports\Europe\France\redwing-airport-lfly-lyon-bron\manifest.json
WILL_MOVE   | LFLY | v0.2.0 | E:\MFS2020 Addons\Airports\Europe\France\redwing-airport-lfly-lyon-bron -> E:\MFS2020&2024 Addons\Airports\Europe\France\redwing-airport-lfly-lyon-bron
NO_MATCH    | LFAT | v1.0.0 | E:\MFS2020 Addons\Airports\Europe\France\sdesign-airport-lfat-le-touquet\manifest.json
NO_MATCH    | NWWW | v1.2.0 | E:\MFS2020 Addons\Airports\Europe\France\sierrasim-airport-nwww-la-tontouta\manifest.json
NO_MATCH    | LFVP | v9.5.5 | E:\MFS2020 Addons\Airports\Europe\France\simaddons-airport-lfvp-saint-pierre\manifest.json
NO_MATCH    | SKDS | v1.0.1 | E:\MFS2020 Addons\Airports\Europe\France\skds-airport-lfrj-landivisiau\manifest.json
NO_MATCH    | SKDS | v1.0.0 | E:\MFS2020 Addons\Airports\Europe\France\skds-airport-lfsc-colmar-meyenheim\manifest.json
NO_MATCH    | SKDS | v1.0.4 | E:\MFS2020 Addons\Airports\Europe\France\skds-airport-lfsd-dijon\manifest.json
NO_MATCH    | SKDS | v1.0.2 | E:\MFS2020 Addons\Airports\Europe\France\skds-airport-lfsr-reims-champagne\manifest.json
NO_MATCH    | TFFG | v1.1.1 | E:\MFS2020 Addons\Airports\Europe\France\slhsimdesigns-airport-tffg-grand-case\manifest.json
NOOP        | TFFJ | v1.1.0 | simType already MSFS 2020/2024 | E:\MFS2020 Addons\Airports\Europe\France\slhsimdesigns-airport-tffj-st-barts\manifest.json
WILL_MOVE   | TFFJ | v1.1.0 | E:\MFS2020 Addons\Airports\Europe\France\slhsimdesigns-airport-tffj-st-barts -> E:\MFS2020&2024 Addons\Airports\Europe\France\slhsimdesigns-airport-tffj-st-barts
NO_MATCH    | EDDB | v2.4.0 | E:\MFS2020 Addons\Airports\Europe\Germany\aerosoft-airport-eddb-berlin-brandenburg\manifest.json
NO_MATCH    | EDER | v1.1.0 | E:\MFS2020 Addons\Airports\Europe\Germany\aerosoft-airport-eder-wasserkuppe\manifest.json
NO_MATCH    | EDLI | v1.0.0 | E:\MFS2020 Addons\Airports\Europe\Germany\aerosoft-airport-edli-bielefeld-windelsbleiche\manifest.json
NO_MATCH    | EDMA | v1.0.0 | E:\MFS2020 Addons\Airports\Europe\Germany\aerosoft-airport-edma-augsburg\manifest.json
NO_MATCH    | EDPC | v1.0.0 | E:\MFS2020 Addons\Airports\Europe\Germany\aerosoft-airport-edpc-bad-endorf-jolling\manifest.json
NO_MATCH    | ???? | v1.0.0 | E:\MFS2020 Addons\Airports\Europe\Germany\aerosoft-airport-edq1-kronach\manifest.json
NOOP        | EDSB | v1.0.0 | simType already MSFS 2020/2024 | E:\MFS2020 Addons\Airports\Europe\Germany\aerosoft-airport-edsb-karlsruhe-baden-baden\manifest.json
WILL_MOVE   | EDSB | v1.0.0 | E:\MFS2020 Addons\Airports\Europe\Germany\aerosoft-airport-edsb-karlsruhe-baden-baden -> E:\MFS2020&2024 Addons\Airports\Europe\Germany\aerosoft-airport-edsb-karlsruhe-baden-baden
NO_MATCH    | EDXO | v1.0.0 | E:\MFS2020 Addons\Airports\Europe\Germany\aerosoft-airport-edxo-st-peter-ording\manifest.json
NO_MATCH    | EAST | v1.5.0 | E:\MFS2020 Addons\Airports\Europe\Germany\aerosoft-airports-east-frisian-islands\manifest.json
NO_MATCH    | EDAZ | v1.3.0 | E:\MFS2020 Addons\Airports\Europe\Germany\aviationsimdesign-airport-edaz-schonhagen\manifest.json
NOOP        | EDWE | v1.3.0 | simType already MSFS 2020/2024 | E:\MFS2020 Addons\Airports\Europe\Germany\aviationsimdesign-airport-edwe-emden\manifest.json
WILL_MOVE   | EDWE | v1.3.0 | E:\MFS2020 Addons\Airports\Europe\Germany\aviationsimdesign-airport-edwe-emden -> E:\MFS2020&2024 Addons\Airports\Europe\Germany\aviationsimdesign-airport-edwe-emden
NO_MATCH    | EDFR | v1.0.0 | E:\MFS2020 Addons\Airports\Europe\Germany\cps-airport-edfr-rothenburg\manifest.json
NO_MATCH    | EDMB | v1.0.0 | E:\MFS2020 Addons\Airports\Europe\Germany\cps-airport-edmb-biberach\manifest.json
NO_MATCH    | EDMJ | v1.0.1 | E:\MFS2020 Addons\Airports\Europe\Germany\cps-airport-edmj-jesenwang\manifest.json
NO_MATCH    | EDMK | v1.0.1 | E:\MFS2020 Addons\Airports\Europe\Germany\cps-airport-edmk-kempten\manifest.json
NO_MATCH    | EDML | v1.0.0 | E:\MFS2020 Addons\Airports\Europe\Germany\cps-airport-edml-landshut\manifest.json
NO_MATCH    | EDMT | v1.0.1 | E:\MFS2020 Addons\Airports\Europe\Germany\cps-airport-edmt-tannheim\manifest.json
NO_MATCH    | EDMW | v1.0.0 | E:\MFS2020 Addons\Airports\Europe\Germany\cps-airport-edmw-deggendorf\manifest.json
NO_MATCH    | EDNH | v1.0.1 | E:\MFS2020 Addons\Airports\Europe\Germany\cps-airport-ednh-bad-woerishofen\manifest.json
NO_MATCH    | EDNL | v1.0.1 | E:\MFS2020 Addons\Airports\Europe\Germany\cps-airport-ednl-leutkirch-unterzeil\manifest.json
NO_MATCH    | EDNR | v1.0.0 | E:\MFS2020 Addons\Airports\Europe\Germany\cps-airport-ednr-regensburg\manifest.json
NO_MATCH    | EDPA | v1.0.0 | E:\MFS2020 Addons\Airports\Europe\Germany\cps-airport-edpa-aalen\manifest.json
NO_MATCH    | EDPI | v1.0.1 | E:\MFS2020 Addons\Airports\Europe\Germany\cps-airport-edpi-moosburg\manifest.json
NO_MATCH    | EDQH | v1.0.0 | E:\MFS2020 Addons\Airports\Europe\Germany\cps-airport-edqh-herzogenaurach\manifest.json
NOOP        | EDFE | v1.3.0 | simType already MSFS 2020/2024 | E:\MFS2020 Addons\Airports\Europe\Germany\flyingd-airport-edfe-egelsbach\manifest.json
WILL_MOVE   | EDFE | v1.3.0 | E:\MFS2020 Addons\Airports\Europe\Germany\flyingd-airport-edfe-egelsbach -> E:\MFS2020&2024 Addons\Airports\Europe\Germany\flyingd-airport-edfe-egelsbach
NO_MATCH    | EDQM | v1.2.0 | E:\MFS2020 Addons\Airports\Europe\Germany\fredsairports-airport-edqm-hof-plauen\manifest.json
NO_MATCH    | EDDT | v1.1.0 | E:\MFS2020 Addons\Airports\Europe\Germany\gayasimulations-airport-eddt-berlin-tegel\manifest.json
NOOP        | EDDC | v1.1.0 | simType already MSFS 2020/2024 | E:\MFS2020 Addons\Airports\Europe\Germany\justsim-airport-eddc-dresden\manifest.json
WILL_MOVE   | EDDC | v1.1.0 | E:\MFS2020 Addons\Airports\Europe\Germany\justsim-airport-eddc-dresden -> E:\MFS2020&2024 Addons\Airports\Europe\Germany\justsim-airport-eddc-dresden
NO_MATCH    | EDDV | v1.0.0 | E:\MFS2020 Addons\Airports\Europe\Germany\justsim-airport-eddv-hannover\manifest.json
NO_MATCH    | EDQD | v1.1.0 | E:\MFS2020 Addons\Airports\Europe\Germany\mmsimulations-airport-edqd-bayreuth\manifest.json
NO_MATCH    | RFSB | v1.3.0 | E:\MFS2020 Addons\Airports\Europe\Germany\rfsb-airport-edfh-frankfurt-hahn\manifest.json
NO_MATCH    | EDDM | v2.2.0 | E:\MFS2020 Addons\Airports\Europe\Germany\simwings-airport-eddm-munich\manifest.json
NO_MATCH    | LGSR | v1.0.1 | E:\MFS2020 Addons\Airports\Europe\Greece\29palms-airport-lgsr-santorini\manifest.json
NOOP        | LGSA | v1.0.1 | simType already MSFS 2020/2024 | E:\MFS2020 Addons\Airports\Europe\Greece\aerosoft-airport-lgsa-chania\manifest.json
WILL_MOVE   | LGSA | v1.0.1 | E:\MFS2020 Addons\Airports\Europe\Greece\aerosoft-airport-lgsa-chania -> E:\MFS2020&2024 Addons\Airports\Europe\Greece\aerosoft-airport-lgsa-chania
NO_MATCH    | LGKO | v1.0.1 | E:\MFS2020 Addons\Airports\Europe\Greece\atelic-airport-lgko-kos\manifest.json
NO_MATCH    | LGKO | v1.1.0 | E:\MFS2020 Addons\Airports\Europe\Greece\gayasimulations-airport-lgko-kos\manifest.json
NO_MATCH    | LGKP | v1.1.1 | E:\MFS2020 Addons\Airports\Europe\Greece\ironsim-airport-lgkp-karpathos\manifest.json
NO_MATCH    | LGIR | v1.0.0 | E:\MFS2020 Addons\Airports\Europe\Greece\justsim-airport-lgir-heraklion\manifest.json
NO_MATCH    | LGRP | v3.0.0 | E:\MFS2020 Addons\Airports\Europe\Greece\justsim-airport-lgrp-rhodes\manifest.json
NOOP        | LGKL | v1.0.0 | simType already MSFS 2020/2024 | E:\MFS2020 Addons\Airports\Europe\Greece\mxidesign-airport-lgkl-kalamata\manifest.json
WILL_MOVE   | LGKL | v1.0.0 | E:\MFS2020 Addons\Airports\Europe\Greece\mxidesign-airport-lgkl-kalamata -> E:\MFS2020&2024 Addons\Airports\Europe\Greece\mxidesign-airport-lgkl-kalamata
NOOP        | LGTS | v1.0.0 | simType already MSFS 2020/2024 | E:\MFS2020 Addons\Airports\Europe\Greece\mxidesign-airport-lgts-thessaloniki\manifest.json
WILL_MOVE   | LGTS | v1.0.0 | E:\MFS2020 Addons\Airports\Europe\Greece\mxidesign-airport-lgts-thessaloniki -> E:\MFS2020&2024 Addons\Airports\Europe\Greece\mxidesign-airport-lgts-thessaloniki
NOOP        | LGZA | v1.0.0 | simType already MSFS 2020/2024 | E:\MFS2020 Addons\Airports\Europe\Greece\mxidesign-airport-lgza-zakynthos\manifest.json
WILL_MOVE   | LGZA | v1.0.0 | E:\MFS2020 Addons\Airports\Europe\Greece\mxidesign-airport-lgza-zakynthos -> E:\MFS2020&2024 Addons\Airports\Europe\Greece\mxidesign-airport-lgza-zakynthos
NOOP        | LGIO | v1.0.0 | simType already MSFS 2020/2024 | E:\MFS2020 Addons\Airports\Europe\Greece\realturb-airport-lgio-ioannina\manifest.json
WILL_MOVE   | LGIO | v1.0.0 | E:\MFS2020 Addons\Airports\Europe\Greece\realturb-airport-lgio-ioannina -> E:\MFS2020&2024 Addons\Airports\Europe\Greece\realturb-airport-lgio-ioannina
NOOP        | LGPA | v1.0.1 | simType already MSFS 2020/2024 | E:\MFS2020 Addons\Airports\Europe\Greece\simtek-airports-lgpa-lgnx-paros-naxos\manifest.json
WILL_MOVE   | LGPA | v1.0.1 | E:\MFS2020 Addons\Airports\Europe\Greece\simtek-airports-lgpa-lgnx-paros-naxos -> E:\MFS2020&2024 Addons\Airports\Europe\Greece\simtek-airports-lgpa-lgnx-paros-naxos
NOOP        | LGIK | v1.1.0 | simType already MSFS 2020/2024 | E:\MFS2020 Addons\Airports\Europe\Greece\terrainystudios-airport-lgik-ikaria-island\manifest.json
WILL_MOVE   | LGIK | v1.1.0 | E:\MFS2020 Addons\Airports\Europe\Greece\terrainystudios-airport-lgik-ikaria-island -> E:\MFS2020&2024 Addons\Airports\Europe\Greece\terrainystudios-airport-lgik-ikaria-island
NO_MATCH    | WEST | v1.0.12 | E:\MFS2020 Addons\Airports\Europe\Hungary\lhsimulations-airports-hungary-west\manifest.json
NOOP        | BIVM | v1.0.0 | simType already MSFS 2020/2024 | E:\MFS2020 Addons\Airports\Europe\Iceland\mmsimulations-airport-bivm-vestmannaeyjar\manifest.json
WILL_MOVE   | BIVM | v1.0.0 | E:\MFS2020 Addons\Airports\Europe\Iceland\mmsimulations-airport-bivm-vestmannaeyjar -> E:\MFS2020&2024 Addons\Airports\Europe\Iceland\mmsimulations-airport-bivm-vestmannaeyjar
NOOP        | BIEG | v1.0.0 | simType already MSFS 2020/2024 | E:\MFS2020 Addons\Airports\Europe\Iceland\stsimulations-airport-bieg-egilsstadir\manifest.json
WILL_MOVE   | BIEG | v1.0.0 | E:\MFS2020 Addons\Airports\Europe\Iceland\stsimulations-airport-bieg-egilsstadir -> E:\MFS2020&2024 Addons\Airports\Europe\Iceland\stsimulations-airport-bieg-egilsstadir
NOOP        | EIKY | v1.1.0 | simType already MSFS 2020/2024 | E:\MFS2020 Addons\Airports\Europe\Ireland\inibuilds-airport-eiky-kerry\manifest.json
WILL_MOVE   | EIKY | v1.1.0 | E:\MFS2020 Addons\Airports\Europe\Ireland\inibuilds-airport-eiky-kerry -> E:\MFS2020&2024 Addons\Airports\Europe\Ireland\inibuilds-airport-eiky-kerry
NO_MATCH    | EICK | v1.3.0 | E:\MFS2020 Addons\Airports\Europe\Ireland\mkstudios-airport-eick-cork\manifest.json
NO_MATCH    | LIPV | v1.0.0 | E:\MFS2020 Addons\Airports\Europe\Italy\aerosoft-airport-lipv-venice-lido\manifest.json
NOOP        | LIPK | v1.2.0 | simType already MSFS 2020/2024 | E:\MFS2020 Addons\Airports\Europe\Italy\amsim-airport-lipk-forli\manifest.json
WILL_MOVE   | LIPK | v1.2.0 | E:\MFS2020 Addons\Airports\Europe\Italy\amsim-airport-lipk-forli -> E:\MFS2020&2024 Addons\Airports\Europe\Italy\amsim-airport-lipk-forli
NOOP        | LIPY | v2.0.0 | simType already MSFS 2020/2024 | E:\MFS2020 Addons\Airports\Europe\Italy\barellimsfsaddon-airport-lipy-ancona\manifest.json
WILL_MOVE   | LIPY | v2.0.0 | E:\MFS2020 Addons\Airports\Europe\Italy\barellimsfsaddon-airport-lipy-ancona -> E:\MFS2020&2024 Addons\Airports\Europe\Italy\barellimsfsaddon-airport-lipy-ancona
NOOP        | LIBP | v2.2.1 | simType already MSFS 2020/2024 | E:\MFS2020 Addons\Airports\Europe\Italy\bmw-airport-libp-abruzzo\manifest.json
WILL_MOVE   | LIBP | v2.2.1 | E:\MFS2020 Addons\Airports\Europe\Italy\bmw-airport-libp-abruzzo -> E:\MFS2020&2024 Addons\Airports\Europe\Italy\bmw-airport-libp-abruzzo
NOOP        | LICB | v1.5.0 | simType already MSFS 2020/2024 | E:\MFS2020 Addons\Airports\Europe\Italy\bmw-airport-licb-comiso\manifest.json
WILL_MOVE   | LICB | v1.5.0 | E:\MFS2020 Addons\Airports\Europe\Italy\bmw-airport-licb-comiso -> E:\MFS2020&2024 Addons\Airports\Europe\Italy\bmw-airport-licb-comiso
NO_MATCH    | LIOL | v1.2.0 | E:\MFS2020 Addons\Airports\Europe\Italy\bmw-airport-liol-san-mauro\manifest.json
NO_MATCH    | LIRU | v1.3.0 | E:\MFS2020 Addons\Airports\Europe\Italy\bmw-airport-liru-rome-urbe\manifest.json
NO_MATCH    | LIRQ | v1.0.2 | E:\MFS2020 Addons\Airports\Europe\Italy\gayasimulations-airport-lirq-florence\manifest.json
NO_MATCH    | LICD | v1.0.1 | E:\MFS2020 Addons\Airports\Europe\Italy\jetstream-airport-licd-lampedusa\manifest.json
